event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
KILL,-37.55,175.917,['https://www.nzherald.co.nz/bay-of-plenty-times/news/church-cancels-beloved-katikati-market/4DDVQVMBEVNPQLIPLVJ6LI2D4I/'],['7'],[20201009014500],['nzherald.co.nz']
KILL,-36.8167,174.45,['https://www.nzherald.co.nz/nz/family-saved-at-west-auckland-beach-in-fifth-water-rescue-this-week/URC2FAQSTMV2FAYC266V3ZOXRY/'],['2'],[20201009040000],['nzherald.co.nz']
KILL,-36.554,147.2,['https://www.dailymail.co.uk/news/article-8821879/Peta-Credlin-fires-Dan-Andrews-hotel-quarantine-debacle.html'],['800'],[20201009014500],['dailymail.co.uk']
KILL,-35.2333,173.217,['https://www.stuff.co.nz/national/health/123035329/coronavirus-the-flu-season-that-never-was-thanks-to-covid19-response'],['500'],[20201009050000],['stuff.co.nz']
KILL,-33.8833,151.217,['https://www.swissinfo.ch/eng/australia-records-second-day-without-covid-19-death-for-first-time-in-three-months/46086484'],['19'],[20201009053000],['swissinfo.ch']
KILL,-33.8064,18.3688,['https://www.heraldlive.co.za/news/2020-10-09-beloved-oom-ray-an-african-icon-says-ugandan-ambassador/'],['85'],[20201009050000],['heraldlive.co.za']
KILL,-33.5,150.533,['https://www.dailymail.co.uk/news/article-8821149/Black-Summer-bushfires-not-caused-climate-change-according-Climate-Change-Facts-2020.html'],['2000000000'],[20201009001500],['dailymail.co.uk']
KILL,-33.45,-70.6667,"['https://www.msn.com/en-us/money/other/troopers-cited-60-drivers-in-summit-erie-counties-in-distracted-driving-enforcement-zones-on-ohio-turnpike/ar-BB19Q8X0', 'https://www.yorkdispatch.com/story/news/crime/2020/10/08/york-judge-young-woman-tried-adult-ambush-robbery-homicide-ex-boyfriend/5928126002/']","['88', '18']","[20201009021500, 20201009001500]","['msn.com', 'yorkdispatch.com']"
KILL,-31.2895,29.4551,['https://www.enca.com/news/covid-19-160-more-deaths-reported'],['17'],[20201009050000],['enca.com']
KILL,-30.0,26.0,['https://www.stuff.co.nz/the-press/opinion/123033722/the-great-good-fortune-of-living-in-new-zealand'],['87'],[20201009054500],['stuff.co.nz']
KILL,-27.5,153.017,['https://www.theguardian.com/australia-news/2020/oct/09/new-zealand-man-jailed-for-role-in-killing-pair-found-in-toolbox-in-queensland-dam'],['2'],[20201009050000],['theguardian.com']
KILL,-26.6842,27.8743,['https://www.dailymaverick.co.za/article/2020-10-08-orange-farm-the-land-grab-blueprint/'],['3'],[20201009000000],['dailymaverick.co.za']
KILL,-25.5833,27.5667,['https://ewn.co.za/2020/10/09/covid-19-update-160-more-deaths-1-736-new-cases-recorded-in-sa'],['160'],[20201009050000],['ewn.co.za']
KILL,-25.0,135.0,"['https://www.washingtonexaminer.com/opinion/editorials/chinas-reputation-takes-a-well-deserved-global-hit', 'https://www.news.com.au/national/south-australia/harrison-kitt-pleads-not-guilty-by-mental-incompetence-over-deaths-of-two-women-in-alleged-highspeed-smash/news-story/f0faa3bae2feb37f31f536c4cda78997', 'https://www.sbs.com.au/nitv/article/2020/10/09/new-intervention-indigenous-groups-slam-plans-expand-cashless-debit-card-scheme', 'https://www.stockjournal.com.au/story/6959851/lifelines-rural-support-in-spotlight-on-world-mental-health-day/', 'https://www.dailymail.co.uk/news/article-8821223/Melbourne-West-Gate-Bridge-SINKING-urgent-repairs-cause-travel-misery-commuters.html', 'https://www.dailytelegraph.com.au/news/nsw/greyhound-racing-tommy-shelby-lands-in-sydney-for-the-million-dollar-chase/news-story/fd70c8828afdb7bd91bcc537cb04a9c5?nk=26b52f8825440367c6eb4a190e40e768-1602200872', 'https://www.miragenews.com/statement-report-provides-further-understanding-of-defence-and-veteran-suicide/']","['2000000', '2', '4', '8', '35', '3', '33']","[20201009050000, 20201009050000, 20201009014500, 20201009000000, 20201009000000, 20201009000000, 20201009000000]","['washingtonexaminer.com', 'news.com.au', 'sbs.com.au', 'stockjournal.com.au', 'dailymail.co.uk', 'dailytelegraph.com.au', 'miragenews.com']"
KILL,-23.3803,150.506,['https://www.themorningbulletin.com.au/news/rocky-teen-diagnosed-with-tuberculosis-had-travell/4115843/'],['1'],[20201009050000],['themorningbulletin.com.au']
KILL,-18.0,146.833,['https://www.miragenews.com/cost-not-a-hurdle-to-modernising-queensland-s-shark-control-program/'],['2013'],[20201009021500],['miragenews.com']
KILL,-16.083333,-161.583333,['http://pacific.scoop.co.nz/2020/10/covid-19-and-mental-health-war-on-two-fronts-for-the-pacific/'],['2000000'],[20201009054500],['scoop.co.nz']
KILL,-12.5,18.5,['http://www.china.org.cn/world/2020-10/09/content_76788128.htm'],['206'],[20201009023000],['china.org.cn']
KILL,-12.4958,131.044,['https://www.stockjournal.com.au/story/6961463/50-million-disaster-mango-harvest-just-weeks-from-ruin-claim/'],['50'],[20201009050000],['stockjournal.com.au']
KILL,-12.05,-77.05,['https://www.wilsoncenter.org/blog-post/stolen-season-or-glimpse-cleaner-future'],['8'],[20201009001500],['wilsoncenter.org']
KILL,-10.0,-76.0,['https://andina.pe/ingles/noticia-peru-coronavirus-cases-total-838614-728216-have-been-discharged-817024.aspx'],['33'],[20201009000000],['andina.pe']
KILL,-10.0,-55.0,"['http://www.ptinews.com/news/11872034_Brazil-strains-at-quarantine-as-virus-cases-pass-5-million.html', 'https://www.venezuelastar.com/news/266634178/brazil-is-up-in-flamesheres-why', 'https://www.reuters.com/article/health-coronavirus-brazil-cases/brazil-registers-27750-new-cases-of-coronavirus-idUSS0N2FD020', 'https://turkishpress.com/brazils-coronavirus-cases-pass-5-million/']","['700', '19', '729', '150']","[20201009054500, 20201009023000, 20201009023000, 20201009014500]","['ptinews.com', 'venezuelastar.com', 'reuters.com', 'turkishpress.com']"
KILL,-8.83833,13.2344,"['http://www.angop.ao/angola/en_us/noticias/saude/2020/9/41/Covid-Angola-reports-new-infections-recoveries,72f8e837-2968-4922-8f28-96bc976bfb55.html']",['2'],[20201009054500],['angop.ao']
KILL,-6.17444,106.829,['https://jakartaglobe.id/news/indonesia-sees-new-high-in-daily-number-of-covid19-cases'],['19'],[20201009004500],['jakartaglobe.id']
KILL,-5.0,120.0,['https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/09/11-feared-dead-after-ship-capsizes-in-indonesia039s-bali'],['11'],[20201009050000],['thestar.com.my']
KILL,0.0,0.0,"['https://www.devdiscourse.com/article/health/1244439-us-cdc-reports-211-132-deaths-from-coronavirus', 'https://www.ivpressonline.com/news/nation/slain-black-mans-family-vows-legal-fight-against-police/article_02bf7d9d-e604-5104-af55-0aafcb1c56d9.html', 'https://www.normantranscript.com/edmond/news/individuals-identified-from-wednesdays-shooting/article_bea42a50-09a9-11eb-b3f8-8ff97860ad4b.html', 'https://www.wiltonbulletin.com/news/article/University-of-Minnesota-alters-spring-break-for-5-15632318.php', 'https://centreforaviation.com/members/direct-news/avolon-q3-business-update-540169', 'https://allafrica.com/stories/202010090082.html', 'https://www.gattonstar.com.au/news/shocking-legacy-cancer-claims-three-in-one-family/4115747/', 'https://www.inforum.com/northland-outdoors/6707941-Jamestown-brothers-magnet-fishing-catches-trash-treasures-and-YouTube-views1', 'https://www.hancinema.net/www.hancinema.net/ratings-tale-of-the-nine-tailed-ranked-first-in-wednesday-thursday-dramas-145859.html', 'https://www.abc.net.au/news/2020-10-09/tasmania-suicide-report-reveals-men-age-group-most-at-risk/12747090', 'https://www.breitbart.com/tech/2020/10/08/wikipedia-forbids-user-profiles-expressing-opposition-to-gay-marriage/', 'https://abc30.com/preliminary-hearing-held-for-dui-driver-accused-of-hitting-killing-fresno-teen/6879677/', 'https://www.standardspeaker.com/news/coronavirus/44-new-covid-cases-in-3-county-area/article_40a06d90-d0a0-598b-959c-d26fefcea116.html', 'https://www.michigansthumb.com/news/article/DIY-wrinkle-release-spray-15632947.php', 'http://www.pina.com.fj/?p=pacnews&m=read&o=2800614425f7fe3a90477b0f6aa114', 'http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=266056', 'https://www.newsx.com/world/universal-health-coverage-more-urgent-than-ever-says-un-chief.html', 'https://www.nbcbayarea.com/news/local/east-bay/chp-1-dead-in-collision-involving-multiple-vehicles-on-i-580/2377785/', 'https://www.b97hawaii.com/2020/10/08/state-adds-101-covid-cases-big-island-has-14-new/', 'https://987jack.com/van-halen-unreleased-songs/', 'https://crosscut.com/news/2020/10/wa-supreme-court-dismisses-recall-effort-against-mayor-durkan', 'https://www.irishtimes.com/news/ireland/irish-news/nursing-homes-face-time-of-heightened-vigilance-hiqa-inspector-1.4376061', 'https://www.goshennews.com/news/coronavirus/elkhart-county-health-officer-covid-numbers-back-to-hot-spot-days/article_5198887e-09a0-11eb-96eb-6b3960ed330d.html', 'https://www.yakimaherald.com/special_projects/coronavirus/update/yakima-county-reports-29-new-covid-19-cases-no-additional-deaths/article_cddbab8b-8e8d-5276-8304-360ba6db32db.html', 'http://www.tribtown.com/2020/10/08/us-funeral-home-woman-alive/', 'https://www.mymotherlode.com/news/local/1306376/tuolumne-county-adds-one-new-covid-19-to-its-tally.html', 'https://www.krem.com/article/news/health/coronavirus/spokane-valley-long-term-care-facility-experiences-covid-19-outbreak/293-33481188-183d-40eb-a810-774ff4b08f94', 'https://www.therolladailynews.com/news/20201008/health-department-provides-covid-19-update-in-phelps-county', 'https://www.theguardian.com/australia-news/2020/oct/09/jenny-mikakos-hits-back-at-daniel-andrews-over-responsibility-for-hotel-quarantine', 'https://www.monroenews.com/news/20201008/monroe-county-reports-6-new-cases-covid-19', 'https://www.syracuse.com/coronavirus/2020/10/coronavirus-update-38-new-cases-in-onondaga-county-some-from-syracuse-university.html', 'https://kdhnews.com/news/coronavirus/update-18-new-cases-in-coryell-county-three-more-in-lampasas-county/article_452b86e4-09b0-11eb-84ce-67cdb3eee6ef.html', 'https://www.tahlequahdailypress.com/how-do-you-feel-about-sq-805-which-would-prevent-the-use-of-prior-bad/poll_f054dbd2-09b6-11eb-9a71-bf0ff4df2d35.html', 'https://www.herald.ie/news/state-failed-to-recognise-threat-to-nursing-homes-report-finds-39603298.html', 'https://www.1049thewolf.com/2020/10/08/tazewell-county-man-hospitalized-with-west-nile-virus/', 'https://www.kmaj1440.com/news/shawnee-county-health-department-discusses-new-coronavirus-numbers/', 'https://www.hendersondispatch.com/news/shooting-wednesday-night-leaves-18-year-old-dead/article_6141a49c-68f5-5953-87de-3607f59b9aa6.html', 'https://www.nj.com/essex/2020/10/85-year-old-man-dies-after-firefighters-pull-him-from-apartment-fire.html', 'https://www.delcotimes.com/news/chester-man-busted-with-gun-marijuana/article_bb887552-09ad-11eb-ae77-434341c6a966.html', 'https://www.distractify.com/p/how-did-jordan-my-brother-jordan-die', 'https://www.popsugar.com.au/fitness/how-to-clean-peloton-bike-47866326', 'https://www.nbcdfw.com/news/coronavirus/tarrant-county-adds-546-cases-of-covid-19-thursday-5-deaths/2457590/', 'https://www.desertsun.com/story/news/health/2020/10/08/san-bernardino-county-reports-380-new-coronavirus-cases-7-new-deaths/5926145002/', 'https://www.dailyindependent.com/news/18-new-cases-in-boyd/article_2238c470-09b1-11eb-ac41-d7db77f010cb.html', 'https://www.wlfi.com/content/news/Local-hospitals-urging-patients-to-not-put-off-cancer-screenings-during-pandemic-572680061.html', 'https://durangoherald.com/articles/348817-redwines-defense-attorneys-try-and-fail-again-to-delay-upcoming-trial', 'https://www.nbclosangeles.com/news/coronavirus/la-county-keeping-close-eye-on-virus-numbers-following-spike-health-officer-says/2441372/', 'https://www.wmur.com/article/construction-worker-dies-in-londonderry-new-hampshire-osha-investigating/34311977', 'https://www.timescolonist.com/island-health-warns-of-toxic-drug-supply-in-cowichan-valley-1.24217833', 'https://www.kdrv.com/content/news/Jackson-County-reports-17-new-cases-of-COVID-19-572679381.html', 'https://www.thetimes.co.uk/edition/news/vulnerable-face-months-of-having-to-stay-indoors-to-void-second-wave-of-coronavirus-t7x30rxcp']","['900', '8', '2', '107', '55', '10', '40', '2000', '9', '359', '2026', '3', '27', '122', '2000000', '428', '19', '580', '164', '65', '800', '817', '120', '240', '50000000', '4', '175', '16', '750', '28', '207', '11', '97', '985', '2013', '26', '600', '1', '100', '20', '99', '5', '7', '15', '10000', '13', '30', '50', '147', '6', '77']","[20201009054500, 20201009054500, 20201009054500, 20201009054500, 20201009054500, 20201009054500, 20201009054500, 20201009053000, 20201009053000, 20201009053000, 20201009053000, 20201009053000, 20201009053000, 20201009053000, 20201009050000, 20201009050000, 20201009050000, 20201009050000, 20201009050000, 20201009040000, 20201009040000, 20201009023000, 20201009023000, 20201009023000, 20201009023000, 20201009023000, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009021500, 20201009014500, 20201009014500, 20201009014500, 20201009014500, 20201009004500, 20201009004500, 20201009004500, 20201009004500, 20201009001500, 20201009001500, 20201009001500, 20201009001500, 20201009001500, 20201009001500, 20201009000000]","['devdiscourse.com', 'ivpressonline.com', 'normantranscript.com', 'wiltonbulletin.com', 'centreforaviation.com', 'allafrica.com', 'gattonstar.com.au', 'inforum.com', 'hancinema.net', 'abc.net.au', 'breitbart.com', 'abc30.com', 'standardspeaker.com', 'michigansthumb.com', 'pina.com.fj', 'arirang.co.kr', 'newsx.com', 'nbcbayarea.com', 'b97hawaii.com', '987jack.com', 'crosscut.com', 'irishtimes.com', 'goshennews.com', 'yakimaherald.com', 'tribtown.com', 'mymotherlode.com', 'krem.com', 'therolladailynews.com', 'theguardian.com', 'monroenews.com', 'syracuse.com', 'kdhnews.com', 'tahlequahdailypress.com', 'herald.ie', '1049thewolf.com', 'kmaj1440.com', 'hendersondispatch.com', 'nj.com', 'delcotimes.com', 'distractify.com', 'popsugar.com.au', 'nbcdfw.com', 'desertsun.com', 'dailyindependent.com', 'wlfi.com', 'durangoherald.com', 'nbclosangeles.com', 'wmur.com', 'timescolonist.com', 'kdrv.com', 'thetimes.co.uk']"
KILL,1.0,38.0,['https://www.dailymaverick.co.za/article/2020-10-08-if-africa-masters-the-rules-of-artificial-and-data-intelligence-it-can-solve-some-of-its-biggest-issues/'],['2000000000'],[20201009000000],['dailymaverick.co.za']
KILL,1.366667,103.8,"['https://www.straitstimes.com/singapore/sentosa-attractions-ikea-tampines-visited-by-infectious-covid-19-patients-0', 'https://www.straitstimes.com/singapore/11-new-covid-19-cases-in-singapore-including-2-in-the-community-and-4-imported']","['19', '27']","[20201009040000, 20201009040000]","['straitstimes.com', 'straitstimes.com']"
KILL,2.0,33.0,['https://www.technologynetworks.com/applied-sciences/news/major-food-safety-investigation-averts-further-foodborne-illness-from-african-aid-341399'],['5'],[20201009021500],['technologynetworks.com']
KILL,2.5,112.5,"['https://ktiv.com/2020/10/05/malaysia-pm-quarantines-as-minister-tests-positive-for-virus/', 'https://www.thestar.com.my/lifestyle/culture/2020/10/09/this-orang-asli-animal-tales-book-keeps-legacy-of-pioneer-malaysian-naturalist-alive', 'https://www.malaysiakini.com/news/545826']","['137', '94', '5']","[20201009053000, 20201009050000, 20201009021500]","['ktiv.com', 'thestar.com.my', 'malaysiakini.com']"
KILL,3.35,101.25,['http://dailyexpress.com.my/news/159577/sabah-and-labuan-among-new-clusters/'],['5'],[20201009040000],['dailyexpress.com.my']
KILL,4.0,-72.0,['https://www.aljazeera.com/news/2020/10/8/killing-of-colombias-human-rights-defenders-due-to-failed-polici'],['2'],[20201009001500],['aljazeera.com']
KILL,4.43715,7.33234,['https://naija247news.com/2020/10/09/residents-plead-with-fg-rivers-govt-to-end-killings-in-rivers-community/'],['2'],[20201009053000],['naija247news.com']
KILL,6.0,48.0,['http://sunatimes.com/articles/6125/Who-is-Somali-Jihadi-Terrorist-Ahmed-Nur-Ali-Jimale'],['2000'],[20201009023000],['sunatimes.com']
KILL,6.20064,6.73385,['https://punchng.com/lightning-kills-two-injures-five-in-delta/'],['2'],[20201009000000],['punchng.com']
KILL,6.45306,3.39583,['https://punchng.com/lagosians-blame-govt-as-gas-explosion-kills-six-destroys-41-buildings/'],['6'],[20201009014500],['punchng.com']
KILL,7.0,81.0,"['http://www.lankaweb.com/news/items/2020/10/08/response-to-kate-cronin-furman-on-no-accountability-for-war-crimes-in-sri-lanka/', 'http://www.ft.lk/business/HIP-supports-SME-Development-Conference-2020/34-707248', 'http://www.ft.lk/columns/Prime-factors-of-the-crisis/4-707211']","['300', '50', '2']","[20201009023000, 20201009004500, 20201009004500]","['lankaweb.com', 'ft.lk', 'ft.lk']"
KILL,8.0,-66.0,['http://humanitariannews.org/20201009/donor-update-unhcr-covid-19-response-colombia-13-17-30-september-2020'],['844'],[20201009023000],['humanitariannews.org']
KILL,8.0,-2.0,['https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Bolga-Bawku-Polimakrom-road-to-completed-by-December-President-1080919'],['488'],[20201009050000],['ghanaweb.com']
KILL,8.1481,123.84,['https://newsinfo.inquirer.net/1345602/pnp-custodial-unit-chief-axed-over-sexual-assault-claims-of-detained-ex-ozamiz-vice-mayor'],['6'],[20201009040000],['inquirer.net']
KILL,9.285,105.724,['https://vietnamnet.vn/en/society/latest-coronavirus-news-in-vietnam-southeast-asia-october-9-679812.html'],['35'],[20201009053000],['vietnamnet.vn']
KILL,10.0,-84.0,['https://ticotimes.net/2020/10/08/costa-rica-coronavirus-updates-for-thursday-october-8'],['16'],[20201009001500],['ticotimes.net']
KILL,10.0,8.0,"['http://www.businessghana.com/site/news/politics/223749/Petrol-station-explodes-in-Nigerian-city-of-Lagos', 'https://www.msn.com/en-xl/news/other/daily-infections-stay-below-100-for-2nd-day-at-54-potential-spike-still-worrisome/ar-BB19QpP4', 'https://www.modernghana.com/news/1034374/nigerian-farmers-take-on-shell-in-landmark-oil.html', 'https://www.thisdaylive.com/index.php/2020/10/09/nigerias-covid-19-cases-rise-by-103-to-59841/', 'https://www.vanguardngr.com/2020/10/chimamanda-adichies-late-fathers-burial-poster-sparks-tension/']","['8', '428', '2', '113', '88']","[20201009054500, 20201009023000, 20201009000000, 20201009000000, 20201009000000]","['businessghana.com', 'msn.com', 'modernghana.com', 'thisdaylive.com', 'vanguardngr.com']"
