event,event_latitude,event_longitude,event_document,event_importance,event_date,event_source_name
KILL,1.0,38.0,"['https://www.modernghana.com/news/1034036/2-defendants-guilty-1-acquitted-over-westgate.html', 'https://www.washingtonpost.com/opinions/2020/10/07/trumps-attacks-our-election-are-straight-out-despots-playbook/', 'https://in.reuters.com/article/kenya-attack-court/kenya-court-convicts-two-for-helping-deadly-jihadist-attack-on-shopping-mall-idINKBN26S1NL', 'https://uk.reuters.com/article/uk-kenya-attack-court/kenya-court-convicts-two-for-helping-deadly-jihadist-attack-on-shopping-mall-idUKKBN26S21T', 'https://www.reuters.com/article/us-kenya-attack-court/kenya-court-convicts-two-for-helping-deadly-jihadist-attack-on-shopping-mall-idUSKBN26S1K6', 'https://in.reuters.com/article/kenya-attack-court/kenya-court-convicts-two-for-aiding-islamist-assault-on-shopping-mall-idINKBN26S1NL', 'https://www.standardmedia.co.ke/coast/article/2001389215/two-drown-in-indian-ocean-boat-accident', 'https://www.metro.us/kenya-court-convicts-two/', 'https://uk.reuters.com/article/uk-kenya-attack-court/kenya-court-convicts-two-for-aiding-islamist-assault-on-shopping-mall-idUKKBN26S21T']","['67', '500', '67', '67', '67', '67', '2', '67', '67']","[20201007153000, 20201007144500, 20201007144500, 20201007144500, 20201007143000, 20201007140000, 20201007140000, 20201007133000, 20201007133000]","['modernghana.com', 'washingtonpost.com', 'reuters.com', 'reuters.com', 'reuters.com', 'reuters.com', 'standardmedia.co.ke', 'metro.us', 'reuters.com']"
KILL,1.366667,103.8,"['https://www.cnn.com/2020/10/06/intl_business/singapore-childbirth-pandemic-bonus-scli-intl/', 'http://www.asianews.it/news-en/Singapore-offers-baby-bonuses-to-encourage-births-and-fight-the-Pandemic-51241.html']","['27', '27']","[20201007143000, 20201007140000]","['cnn.com', 'asianews.it']"
KILL,1.59056,33.3006,['https://www.monitor.co.ug/uganda/news/national/22-year-old-man-drowns-in-waterlogged-serere-road-2459860'],['4'],[20201007153000],['monitor.co.ug']
KILL,2.0,33.0,"['https://ug.usembassy.gov/health-alert-u-s-embassy-kampala-october-07-2020/', 'https://www.sciencemag.org/news/2020/10/newly-discovered-viruses-suggest-rubella-jumped-animals-humans', 'https://www.pulse.com.gh/filla/24-year-old-woman-killed-by-lightning-2-weeks-after-her-wedding/p8ypfhj']","['85', '3', '4']","[20201007154500, 20201007153000, 20201007133000]","['usembassy.gov', 'sciencemag.org', 'pulse.com.gh']"
KILL,2.46093,31.4949,['https://www.newvision.co.ug/news/1528714/dead-boat-capsizes-river-nile'],['5'],[20201007133000],['newvision.co.ug']
KILL,2.5,112.5,"['https://www.straitstimes.com/asia/se-asia/muhyiddins-claim-that-rod-not-spared-for-ruling-elite-heightens-anger-at-malaysian', 'http://www.malaysia-chronicle.com/?p=195393']","['141', '141']","[20201007154500, 20201007151500]","['straitstimes.com', 'malaysia-chronicle.com']"
KILL,3.0,101.617,['https://www.thesundaily.my/local/slight-dip-in-positive-covid-19-cases-with-489-detected-today-YM4482661'],['141'],[20201007134500],['thesundaily.my']
KILL,3.5292,99.0184,['https://en.antaranews.com/news/158401/fatalities-in-four-priority-provinces-declined-covid-19-task-force'],['19'],[20201007134500],['antaranews.com']
KILL,4.0,-72.0,"['https://www.reuters.com/article/us-health-coronavirus-colombia-indigenou-idUSKBN2681OK', 'https://newsoninvest.com/foreign-investment-in-colombia-holds-firm-says-trade-minister/']","['25', '14']","[20201007153000, 20201007144500]","['reuters.com', 'newsoninvest.com']"
KILL,4.41333,32.5678,['https://radiotamazuj.org/en/news/article/2-killed-in-torit-east-cattle-raid-on-saturday'],['2'],[20201007151500],['radiotamazuj.org']
KILL,4.84597,31.6012,['https://radiotamazuj.org/en/news/article/court-proceedings-for-juba-slain-children-to-begin-october-9'],['3'],[20201007141500],['radiotamazuj.org']
KILL,5.0268,118.327,['https://en.haberler.com/malaysian-prisons-report-1-126-covid-19-cases-1513427/'],['141'],[20201007151500],['haberler.com']
KILL,5.41123,100.335,['https://www.malaymail.com/news/malaysia/2020/10/07/health-ministry-two-new-covid-19-clusters-found-in-penang-as-well-as-selang/1910529'],['141'],[20201007150000],['malaymail.com']
KILL,5.79023,6.10473,"['https://www.vanguardngr.com/2020/10/3-dead-as-cult-clash-rocks-delsu-community/', 'https://dailypost.ng/2020/10/07/three-feared-killed-as-rival-cult-groups-clash-in-delta-community/']","['3', '3']","[20201007150000, 20201007133000]","['vanguardngr.com', 'dailypost.ng']"
KILL,6.28889,-0.591222,['https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Muslims-requested-for-mortuaries-from-NDC-Bomaa-Chief-Imam-reveals-1079485'],['2'],[20201007133000],['ghanaweb.com']
KILL,6.93194,79.8478,"['http://www.sundaytimes.lk/article/1126380/national-mosquito-control-week-from-october-14-to-21', 'http://www.sundaytimes.lk/article/1126391/highlights-from-programmatic-colombo-2020', 'https://wintergames.ap.org/article/asia-today-sri-lanka-bans-public-gatherings-amid-sharp-rise', 'https://gazette.com/ap/business/asia-today-sri-lanka-bans-public-gatherings-amid-sharp-rise/article_159f0505-7e3e-55aa-a1e8-c62123a980bb.html', 'https://www.baynews9.com/fl/tampa/ap-online/2020/10/07/asia-today-sri-lanka-bans-public-gatherings-amid-sharp-rise']","['33', '617', '13', '13', '13']","[20201007153000, 20201007153000, 20201007151500, 20201007151500, 20201007141500]","['sundaytimes.lk', 'sundaytimes.lk', 'ap.org', 'gazette.com', 'baynews9.com']"
KILL,7.0,81.0,"['https://focustaiwan.tw/society/202010070026', 'https://www.manufacturing.net:443/home/news/21197075/sri-lanka-confirms-321-cases-in-factory-cluster', 'https://www.theglobeandmail.com/world/article-sri-lanka-widens-curfew-orders-halt-to-public-gatherings-as-covid-1/']","['13', '13', '13']","[20201007154500, 20201007153000, 20201007144500]","['focustaiwan.tw', 'manufacturing.net', 'theglobeandmail.com']"
KILL,7.03333,9.78333,['http://saharareporters.com/2020/10/07/again-fulani-herdsmen-kill-farmers-plateau-state-hours-after-peace-meeting'],['2'],[20201007134500],['saharareporters.com']
KILL,7.53333,3.80472,"['https://theadvocatengr.com/news/5162-My-wife-is-possessed-says-husband-of-woman-who-killed-her-children-in-Kano-Medical-experts-react-72', 'https://theadvocatengr.com/news/5162-My-wife-is-possessed-says-husband-of-woman-who-killed-her-children-in-Kano-Medical-experts-react']","['2', '2']","[20201007150000, 20201007150000]","['theadvocatengr.com', 'theadvocatengr.com']"
KILL,8.0,-66.0,"['https://kfgo.com/2020/10/07/virus-shatters-latin-americas-middle-class-dreams/', 'https://isp.netscape.com/news/world/story/0002/20201007/KBN26S23D_2', 'https://news.abs-cbn.com/spotlight/10/07/20/coronavirus-shatters-latin-americas-middle-class-dreams', 'https://www.swissinfo.ch/eng/virus-shatters-latin-america-s-middle-class-dreams/46082544', 'https://in.reuters.com/article/health-coronavirus-latam-poverty-insight/virus-shatters-latin-americas-middle-class-dreams-idINKBN26S23P', 'https://www.thestar.com.my/news/world/2020/10/07/virus-shatters-latin-america039s-middle-class-dreams', 'https://www.reuters.com/article/health-coronavirus-latam-poverty-idUSL3N2EN44V', 'https://katcountry989.com/2020/10/07/virus-shatters-latin-americas-middle-class-dreams/', 'https://www.reuters.com/article/us-health-coronavirus-latam-poverty-insi/virus-shatters-latin-americas-middle-class-dreams-idUSKBN26S23D', 'https://uk.reuters.com/article/us-health-coronavirus-latam-poverty-insi/virus-shatters-latin-americas-middle-class-dreams-idUKKBN26S23D', 'https://in.reuters.com/article/us-health-coronavirus-latam-poverty-insi/virus-shatters-latin-americas-middle-class-dreams-idINKBN26S23D', 'https://uk.reuters.com/article/uk-health-coronavirus-latam-poverty-insi/virus-shatters-latin-americas-middle-class-dreams-idUKKBN26S23B', 'https://www.reuters.com/article/ousivMolt/idUSKBN26S23D']","['34', '34', '34', '34', '34', '34', '34', '34', '34', '34', '34', '34', '34']","[20201007154500, 20201007144500, 20201007144500, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007140000, 20201007134500, 20201007133000, 20201007133000, 20201007133000, 20201007133000]","['kfgo.com', 'netscape.com', 'abs-cbn.com', 'swissinfo.ch', 'reuters.com', 'thestar.com.my', 'reuters.com', 'katcountry989.com', 'reuters.com', 'reuters.com', 'reuters.com', 'reuters.com', 'reuters.com']"
KILL,8.0,-2.0,"['https://www.ghanaweb.com/GhanaHomePage/politics/Election-2020-Stephen-Ntim-launches-campaign-to-support-Akufo-Addo-1079602', 'https://www.peacefmonline.com/pages/local/health/202010/429168.php?storyid=100']","['2000000', '301']","[20201007144500, 20201007133000]","['ghanaweb.com', 'peacefmonline.com']"
KILL,8.25,34.5833,['https://news.yahoo.com/ethiopia-profile-timeline-134750191.html'],['200'],[20201007141500],['yahoo.com']
KILL,8.50694,76.9569,"['https://www.thehindu.com/news/national/kerala/daily-cases-cross-10000-mark-in-state/article32796468.ece', 'https://www.prokerala.com/news/articles/a1089831.html', 'http://www.daijiworld.com/news/newsDisplay.aspx?newsID=758765']","['906', '22', '22']","[20201007154500, 20201007153000, 20201007151500]","['thehindu.com', 'prokerala.com', 'daijiworld.com']"
KILL,8.73333,77.7,['https://www.thehindu.com/news/national/tamil-nadu/kanniyakumari-tops-southern-districts-in-daily-case-count-madurai/article32796517.ece'],['228'],[20201007154500],['thehindu.com']
KILL,9.63333,8.76667,['https://www.channelstv.com/2020/10/07/plateau-killings-lalong-directs-security-agencies-to-go-after-attackers/'],['6'],[20201007134500],['channelstv.com']
KILL,10.0,8.0,['https://reliefweb.int/report/nigeria/nigeria-flash-update-covid-19-still-present-north-east-nigeria-despite-lower-new'],['113'],[20201007150000],['reliefweb.int']
KILL,10.5231,7.44028,['https://www.premiumtimesng.com/news/headlines/418952-exclusive-as-el-rufai-prepares-to-name-new-emir-for-zazzau-this-is-how-race-will-be-won-and-lost.html'],['84'],[20201007141500],['premiumtimesng.com']
KILL,11.25,75.7667,['http://www.asianage.com/business/companies/071020/anand-mahindra-invests-in-kerala-startup-making-manhole-cleaning-robots.html'],['2'],[20201007154500],['asianage.com']
KILL,12.4364,9.18884,['https://www.premiumtimesng.com/news/more-news/418947-northern-elders-forum-dg-yima-sen-is-dead.html'],['69'],[20201007141500],['premiumtimesng.com']
KILL,12.9833,77.5833,['https://indianexpress.com/article/cities/bangalore/karnataka-cuts-fine-for-not-wearing-masks-after-public-outrage-6707089/'],['91'],[20201007154500],['indianexpress.com']
KILL,13.0,-2.0,"['https://allafrica.com/stories/202010070692.html', 'https://reliefweb.int/report/burkina-faso/unhcr-condemns-killing-25-internally-displaced-people-burkina-faso-enar', 'https://www.unhcr.org/news/press/2020/10/5f7d72a04/unhcr-condemns-killing-25-internally-displaced-people-burkina-faso.html']","['25', '25', '25']","[20201007143000, 20201007134500, 20201007133000]","['allafrica.com', 'reliefweb.int', 'unhcr.org']"
KILL,13.0,105.0,['https://reliefweb.int/report/world/rapid-gender-analysis-during-covid-19-pandemic-mekong-sub-regional-report-cambodia-lao'],['389'],[20201007141500],['reliefweb.int']
KILL,13.0,122.0,"['https://manilastandardtoday.com/mobile/article/336184', 'https://www.freemalaysiatoday.com/category/world/2020/10/07/un-to-step-up-rights-work-in-philippines-after-war-on-drugs-killings/', 'https://www.bostonstar.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.torontotelegraph.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.thechronicle.com.au/news?nk=ed72e0b76927a220a5c90b3960b9b80a-1602083939', 'https://news.rthk.hk/rthk/en/component/k2/1553535-20201007.htm', 'https://www.pittsburghstar.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.newjerseytelegraph.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://in.reuters.com/article/philippines-rights/u-n-to-step-up-rights-work-in-philippines-after-drug-war-killings-idINKBN26S292', 'https://www.channelnewsasia.com/news/asia/philippines-drug-war-killings-un-rights-work-13222046', 'https://www.stlouisstar.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.clevelandstar.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.msn.com/en-us/news/world/covid-19-travel-which-countries-can-americans-visit/ar-BB19N62N', 'https://www.latimes.com/travel/story/2020-10-07/covid-19-travel-which-countries-can-americans-visit', 'https://www.albuquerqueexpress.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.nashvilleherald.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.dallassun.com/news/266621201/monterey-minerals-announces-commencement-of-drilling-at-alicia-gold-project', 'https://www.reuters.com/article/us-philippines-rights/u-n-to-step-up-rights-work-in-philippines-after-drug-war-killings-idUSKBN26S24K', 'https://www.reuters.com/article/us-health-coronavirus-philippines-cases-idUSKBN26S169', 'https://cnnphilippines.com:443/news/2020/10/7/united-nations-technical-assistance-philippines-rights-abuses-killings-.html', 'https://www.cnnphilippines.com/news/2020/10/7/united-nations-technical-assistance-philippines-rights-abuses-killings-.html', 'https://www.msn.com/en-us/news/world/un-to-step-up-rights-work-in-philippines-after-drug-war-killings/ar-BB19MWEN']","['19', '20000', '3', '3', '840', '20000', '3', '3', '20000', '20000', '3', '3', '1000000', '1000000', '3', '3', '3', '20000', '60', '655', '655', '20000']","[20201007154500, 20201007154500, 20201007154500, 20201007154500, 20201007153000, 20201007151500, 20201007151500, 20201007150000, 20201007144500, 20201007144500, 20201007143000, 20201007143000, 20201007141500, 20201007141500, 20201007140000, 20201007140000, 20201007140000, 20201007134500, 20201007134500, 20201007134500, 20201007134500, 20201007133000]","['manilastandardtoday.com', 'freemalaysiatoday.com', 'bostonstar.com', 'torontotelegraph.com', 'thechronicle.com.au', 'news.rthk.hk', 'pittsburghstar.com', 'newjerseytelegraph.com', 'reuters.com', 'channelnewsasia.com', 'stlouisstar.com', 'clevelandstar.com', 'msn.com', 'latimes.com', 'albuquerqueexpress.com', 'nashvilleherald.com', 'dallassun.com', 'reuters.com', 'reuters.com', 'cnnphilippines.com', 'cnnphilippines.com', 'msn.com']"
KILL,13.5,-15.5,['https://www.freedomnewspaper.com/2020/10/07/renaming-trrc-to-jjac/'],['1000000'],[20201007154500],['freedomnewspaper.com']
KILL,13.5,39.5,['https://au.news.yahoo.com/ethiopia-profile-timeline-134750191.html'],['2000'],[20201007141500],['yahoo.com']
KILL,13.5,76.0,['https://timesofindia.indiatimes.com/city/hubballi/district-specific-strategy-needed/articleshow/78531443.cms'],['87'],[20201007134500],['indiatimes.com']
KILL,14.0,-14.0,"['https://www.msn.com/en-xl/news/other/senegal-holds-large-religious-festival-amid-pandemic/ar-BB19Nb2S', 'https://www.africanews.com/2020/10/07/senegal-holds-large-religious-festival-amid-pandemic/']","['312', '312']","[20201007154500, 20201007151500]","['msn.com', 'africanews.com']"
KILL,14.5833,121.0,"['https://www.bworldonline.com/covid-19-infections-nearing-330000-with-almost-6000-deaths/', 'https://www.thestar.com.my/aseanplus/aseanplus-news/2020/10/07/covid-19-nearly-330000-cases-in-philippines-with-2825-new-infections']","['60', '5']","[20201007151500, 20201007134500]","['bworldonline.com', 'thestar.com.my']"
KILL,15.0,19.0,['https://www.bizpacreview.com/2020/10/07/dhs-report-says-white-supremacy-posed-persistent-and-lethal-threat-in-us-but-still-analyzing-2020-data-981542'],['39'],[20201007141500],['bizpacreview.com']
KILL,15.0,100.0,"['https://www.prnewswire.com:443/news-releases/exposing-the-reality-behind-japans-chicken-meat-production-internal-survey-published-301147841.html', 'https://www.prnewswire.com/news-releases/exposing-the-reality-behind-japans-chicken-meat-production-internal-survey-published-301147841.html']","['2', '2']","[20201007153000, 20201007153000]","['prnewswire.com', 'prnewswire.com']"
KILL,15.5,-90.25,"['https://www.washingtonpost.com/world/the_americas/rockslide-in-guatemala-kills-4-injures-10/2020/10/07/072af0a2-08aa-11eb-8719-0df159d14794_story.html', 'https://www.washingtontimes.com/news/2020/oct/7/rockslide-in-guatemala-kills-4-injures-10/', 'https://www.clintonherald.com/region/rockslide-in-guatemala-kills-4-injures-10/article_3a080912-b317-5acc-8d3a-2c32ab4aca4b.html', 'https://www.thestar.com/news/world/americas/2020/10/07/rockslide-in-guatemala-kills-4-injures-10.html', 'https://mynorthwest.com/2214086/rockslide-in-guatemala-kills-4-injures-10/', 'https://www.startribune.com/rockslide-in-guatemala-kills-4-injures-10/572662972/', 'https://www.sfgate.com/news/article/Rockslide-in-Guatemala-kills-4-injures-10-15627760.php', 'https://www.news18.com/news/world/rockslide-in-guatemala-kills-4-injures-10-2941533.html', 'https://www.ncnewsonline.com/news/national/rockslide-in-guatemala-kills-4-injures-10/article_842e957c-5ad1-5e2d-87f7-7680eeedb31d.html', 'https://stoughton.wickedlocal.com/news/20201006/co-workers-of-man-killed-in-stoughton-crash-raising-money-to-fly-him-home-to-guatemala/1']","['4', '4', '4', '4', '4', '4', '4', '4', '4', '139']","[20201007154500, 20201007153000, 20201007151500, 20201007151500, 20201007151500, 20201007150000, 20201007150000, 20201007150000, 20201007150000, 20201007134500]","['washingtonpost.com', 'washingtontimes.com', 'clintonherald.com', 'thestar.com', 'mynorthwest.com', 'startribune.com', 'sfgate.com', 'news18.com', 'ncnewsonline.com', 'wickedlocal.com']"
